email_counts,html tag_counts,url_counts,Twitter username_counts,hashtag_counts,character_counts,word_counts,unique word_counts,punctuation mark_counts,uppercase word_counts,lowercase word_counts,digit_counts,alphabetic char_counts,spam_label
7,0,4,0,0,3076,474,264,449,21,329,28,2126,0
0,0,3,0,0,413,59,53,39,6,35,16,300,0
0,0,1,0,0,679,101,73,25,0,94,6,548,0
0,0,4,0,0,538,64,56,62,1,44,22,391,0
0,0,2,1,0,593,78,62,104,2,53,27,385,0
2,1,2,0,0,1509,232,157,215,17,147,6,1057,0
0,0,1,0,0,311,44,39,29,3,29,30,209,0
6,0,3,0,0,2057,368,180,238,6,222,50,1402,0
3,0,1,0,0,746,103,95,130,7,64,9,504,0
0,0,1,0,0,148,13,13,23,2,8,32,80,0
1,0,1,0,0,589,86,69,87,0,59,0,417,0
0,0,1,0,0,282,38,34,25,3,31,31,189,0
2,0,1,0,0,845,129,87,61,3,83,22,634,0
1,0,4,0,0,1729,229,160,260,2,181,18,1223,0
1,1,1,0,0,672,84,75,88,3,67,0,501,0
0,1,0,0,0,531,98,77,31,6,76,2,401,0
0,0,1,0,0,723,110,83,94,6,89,2,518,0
0,0,0,0,0,213,40,38,10,2,22,10,154,0
0,0,0,0,0,159,28,27,17,4,16,0,115,0
0,0,3,2,0,752,95,72,124,0,63,56,478,0
0,0,3,0,0,383,33,32,59,1,16,30,262,0
1,2,2,0,0,917,121,102,127,20,58,31,639,0
0,0,0,0,0,129,25,23,29,0,17,6,70,0
0,0,2,0,0,153,6,5,24,1,3,10,114,0
0,0,1,0,0,530,75,62,29,4,67,29,398,0
0,0,1,0,0,96,6,6,21,2,1,30,40,0
2,2,1,0,0,537,79,68,91,3,55,1,367,0
0,0,4,0,0,417,40,39,57,2,24,20,301,0
0,0,1,0,0,173,21,20,24,2,15,31,98,0
1,0,2,0,0,1186,157,118,152,5,106,52,826,0
2,0,2,0,0,826,103,82,172,3,69,0,552,0
2,0,1,0,0,300,34,33,24,0,7,31,212,0
0,0,1,0,0,643,87,77,35,2,65,29,493,0
0,0,3,2,0,739,91,66,120,0,64,46,483,0
0,0,12,0,8,2697,363,265,324,30,260,128,1883,0
0,0,1,0,0,2629,447,235,94,13,402,2,2087,0
1,0,3,0,0,1300,177,132,181,3,140,26,917,0
1,0,3,0,0,1588,238,183,187,15,177,32,1132,0
0,0,1,0,0,99,7,7,21,3,1,30,42,0
3,2,1,0,0,950,155,111,105,10,111,0,691,0
3,2,0,0,0,2805,469,292,123,11,410,7,2207,0
1,0,14,2,0,2290,238,158,576,7,141,133,1344,0
0,0,1,0,0,192,22,21,26,2,13,29,116,0
3,0,1,0,0,1070,193,131,131,4,129,14,733,0
1,1,0,0,0,509,92,70,42,5,55,26,350,0
1,0,2,0,0,1045,137,114,177,6,101,22,710,0
1,0,1,0,1,1243,145,98,184,5,104,28,887,0
1,6,2,0,0,1342,231,155,162,3,171,23,927,0
0,0,1,0,0,164,20,20,16,2,15,12,117,0
1,1,1,0,0,782,121,88,103,10,94,12,547,0
3,1,1,0,0,1467,255,180,117,6,205,8,1088,0
1,0,3,0,0,2780,444,276,236,5,348,44,2057,0
1,0,1,0,0,662,97,78,99,4,65,6,461,0
1,1,1,0,0,492,62,60,83,1,45,1,347,0
1,1,1,0,0,692,100,91,98,3,52,17,478,0
1,1,1,0,0,827,130,100,38,4,98,32,628,0
1,1,2,0,0,1884,311,217,92,3,259,9,1473,0
1,1,4,0,0,1009,140,109,161,3,103,6,702,0
3,0,2,0,0,848,135,111,72,4,101,30,612,0
0,0,1,0,0,156,16,16,22,3,10,29,90,0
0,0,2,0,1,352,50,44,36,3,33,0,267,0
0,0,1,0,0,214,29,28,14,2,25,12,160,0
1,0,0,0,0,399,72,52,22,3,62,12,294,0
0,0,2,0,0,160,7,7,35,3,1,30,89,0
1,0,2,0,0,1810,265,162,196,0,207,12,1338,0
0,0,0,0,0,234,43,40,20,1,30,0,172,0
1,0,1,0,0,426,66,56,32,0,39,0,329,0
0,0,1,0,0,7936,1298,710,169,4,1121,64,6391,0
1,0,3,0,0,2185,334,225,217,4,246,63,1572,0
0,0,1,0,0,166,20,20,14,2,16,12,121,0
3,2,1,0,0,6332,1011,607,278,10,839,76,4959,0
0,0,1,0,0,191,24,23,15,1,20,12,141,0
1,1,0,0,0,2262,321,203,213,4,205,276,1453,0
0,0,1,0,0,151,15,15,23,2,9,31,83,0
1,0,2,0,0,750,106,90,141,3,83,6,498,0
2,2,2,0,0,510,62,56,104,2,32,20,325,0
0,0,0,0,0,139,25,24,11,3,17,0,104,0
2,2,1,0,0,798,115,87,102,1,78,16,566,0
0,0,3,0,0,1011,150,119,69,3,128,22,771,0
5,4,3,0,0,1302,177,140,146,7,77,67,913,0
2,0,1,0,0,784,115,94,88,2,84,2,580,0
0,0,2,0,0,4346,764,375,161,16,696,18,3404,0
0,0,1,0,0,474,84,62,43,5,62,26,322,0
0,0,7,1,0,1410,168,120,323,7,108,53,867,0
0,0,1,0,0,592,97,79,96,5,85,2,398,0
1,0,2,0,0,332,52,45,37,1,36,0,244,0
2,0,2,0,0,1885,298,188,115,8,258,5,1468,0
0,0,1,0,0,203,27,25,15,2,22,12,150,0
1,0,2,0,0,1742,274,199,194,11,215,13,1262,0
0,0,3,0,0,985,127,103,83,3,91,44,732,0
1,0,2,0,0,751,92,86,156,8,62,16,488,0
0,0,0,0,0,131,25,24,11,1,19,0,96,0
3,3,6,0,2,3122,502,239,567,16,287,91,1963,0
1,0,3,0,0,2375,375,241,211,9,296,63,1727,0
1,0,1,0,0,460,63,57,98,2,40,5,295,0
0,0,0,0,0,1798,328,217,85,15,255,12,1374,0
0,0,0,0,0,1443,258,175,84,8,223,3,1099,0
2,0,4,0,0,1611,219,130,326,10,138,12,1055,0
2,0,2,0,0,852,129,96,107,7,79,27,590,0
0,0,1,0,0,279,44,36,31,11,18,26,179,0
0,0,1,0,0,189,26,26,13,2,21,12,139,0
1,0,3,0,0,1812,271,186,202,2,193,40,1300,0
1,0,0,0,0,695,126,95,31,10,78,23,516,0
1,0,1,0,1,1070,188,129,47,10,151,6,830,0
1,0,2,0,0,536,56,53,142,3,38,1,338,0
10,0,1,0,3,4854,999,438,582,46,545,54,3220,0
1,0,1,0,0,1280,207,150,143,2,172,14,917,0
0,0,1,0,0,2034,351,221,113,5,271,23,1548,0
0,0,1,0,0,196,24,23,20,2,17,31,122,0
0,0,2,0,2,277,27,25,42,3,18,43,166,0
3,2,2,0,0,1408,234,157,158,13,171,33,984,0
0,0,0,0,0,180,34,30,11,2,28,0,136,0
1,0,3,0,0,4227,660,387,272,8,506,37,3259,0
0,0,0,0,0,271,47,42,13,1,40,0,212,0
1,0,0,0,0,143,23,23,13,1,16,16,92,0
1,0,1,0,0,847,136,104,47,5,123,20,645,0
1,1,1,0,0,557,73,58,87,8,55,20,378,0
0,0,1,0,0,303,44,40,28,4,36,27,205,0
0,0,0,0,0,2335,428,263,293,9,284,124,1491,0
0,0,3,0,0,739,96,77,63,2,69,15,566,0
0,0,8,2,0,2101,278,176,498,1,182,86,1240,0
0,0,0,0,0,1239,198,128,59,0,167,10,973,0
0,0,0,0,0,394,76,63,27,2,57,0,292,0
0,0,1,0,0,538,93,77,36,8,64,9,401,0
2,1,1,0,0,3806,746,395,287,41,515,15,2759,0
3,1,6,0,0,2574,372,189,556,11,228,41,1606,0
2,0,1,0,0,895,158,126,62,5,118,7,669,0
0,0,1,0,0,274,38,36,29,2,27,32,176,0
1,0,2,0,0,570,70,58,134,4,54,0,367,0
1,0,3,0,0,1191,152,119,194,2,109,5,841,0
0,0,2,0,0,264,23,23,40,2,9,40,162,0
3,0,0,0,0,1296,227,153,95,25,134,17,958,0
2,0,2,0,0,1717,234,168,434,13,127,40,1010,0
2,2,2,0,0,749,105,94,106,9,65,16,523,0
1,1,2,0,0,958,157,116,118,5,108,24,660,0
1,0,3,0,0,7607,1286,664,415,6,1086,90,5817,0
0,0,2,0,0,433,58,53,92,1,49,0,284,0
2,3,3,0,0,1352,218,146,101,8,177,26,1008,0
2,1,0,0,0,2016,358,242,136,5,297,20,1503,0
0,0,2,0,0,276,18,18,42,3,5,62,155,0
0,0,3,0,0,1160,162,117,238,4,93,22,739,0
1,0,1,0,0,406,61,56,26,1,38,0,320,0
0,0,2,0,0,1844,315,197,70,11,273,25,1435,0
0,2,0,0,0,1118,222,142,94,3,149,90,713,0
0,0,0,0,0,1135,191,147,37,1,171,2,906,0
1,0,3,0,0,637,64,55,133,1,55,0,441,0
4,3,0,0,0,425,57,53,42,3,33,2,325,0
0,0,1,0,0,172,16,16,23,2,10,29,105,0
0,0,1,0,0,193,20,20,25,2,15,29,120,0
0,0,2,0,0,237,23,22,37,2,10,43,135,0
0,0,2,0,3,498,54,50,55,3,43,47,343,0
0,0,2,0,12,955,123,97,101,4,92,79,653,0
10,0,1,0,3,4226,806,405,431,39,494,49,2941,0
0,0,1,0,0,231,31,30,24,2,20,29,148,0
4,2,1,0,0,976,141,111,138,10,92,36,662,0
1,0,1,0,0,1150,202,148,131,7,141,18,800,0
2,2,2,0,0,951,122,96,147,5,81,29,654,0
2,1,2,0,0,763,126,105,82,10,82,12,544,0
0,0,1,0,0,540,90,78,40,3,74,9,402,0
1,0,5,1,0,1214,151,112,303,0,105,48,713,0
2,0,1,0,0,1384,218,138,107,4,187,6,1054,0
0,0,1,0,0,509,83,70,32,5,65,26,369,0
0,0,0,0,0,104,20,20,12,4,9,6,67,0
1,1,1,0,0,562,70,63,100,0,29,26,367,0
0,0,0,0,0,1230,239,147,31,7,226,1,960,0
0,0,4,0,0,800,118,97,72,12,85,20,591,0
1,1,1,0,0,1018,177,126,133,2,139,15,694,0
1,1,1,0,0,1404,231,158,163,9,141,48,963,0
1,1,2,0,0,291,41,37,30,3,28,8,213,0
9,4,6,0,0,5850,761,454,568,29,502,108,4414,0
2,0,1,0,0,270,35,31,32,2,21,5,199,0
2,1,3,0,1,3676,565,295,514,20,303,139,2459,0
1,1,7,0,0,1014,113,97,242,3,66,10,650,0
0,0,5,0,0,3784,612,346,171,15,518,24,2978,0
1,1,1,0,1,1439,241,163,96,7,182,17,1086,0
1,0,2,0,0,911,112,87,183,7,67,19,598,0
2,2,1,0,0,1015,164,138,74,8,124,0,778,0
0,0,3,0,0,282,27,26,45,2,9,34,177,0
1,1,1,0,0,617,90,78,100,5,60,17,411,0
2,2,4,0,0,4526,814,406,312,30,598,43,3358,0
0,0,1,0,0,215,33,32,15,0,21,2,166,0
1,0,3,0,0,837,108,85,182,6,60,18,530,0
0,0,1,0,0,893,135,110,43,7,96,17,699,0
2,1,1,0,0,1282,211,137,137,7,152,15,920,0
1,0,2,0,0,628,72,69,147,4,46,22,388,0
0,0,0,0,0,395,71,65,22,3,58,0,303,0
3,0,0,0,0,995,161,121,64,7,122,9,762,0
1,1,1,0,0,847,140,112,55,7,93,20,633,0
0,0,2,0,0,184,16,16,24,1,8,10,135,0
1,0,2,0,0,973,132,101,161,3,88,33,648,0
0,0,0,0,0,508,86,75,32,2,66,16,375,0
2,2,3,0,0,5406,697,245,699,29,567,299,3712,0
0,0,4,0,0,1389,201,148,84,8,153,52,1053,0
1,0,2,0,0,523,55,48,133,1,40,1,335,0
0,0,1,0,0,216,25,24,25,2,17,34,133,0
2,1,1,0,0,515,70,59,95,1,37,12,339,0
1,2,1,0,0,731,126,91,107,4,93,1,498,0
0,0,1,0,0,131,13,13,16,0,5,2,101,0
0,0,2,0,0,203,19,19,30,2,6,30,125,0
0,0,3,0,0,643,87,74,50,2,52,29,478,0
0,0,4,0,0,1949,299,213,118,6,238,33,1500,0
0,0,2,0,0,158,7,7,35,3,1,30,87,0
0,0,0,0,0,1203,207,153,44,3,177,0,953,0
1,0,3,0,0,439,57,53,46,1,36,17,320,0
1,0,0,0,0,2387,424,280,121,6,334,10,1833,0
1,1,0,0,0,459,81,59,43,0,57,0,336,0
1,1,2,0,0,886,139,107,123,1,95,26,599,0
1,2,1,0,0,1033,147,122,179,6,90,16,692,0
0,0,0,0,0,958,184,143,40,5,146,15,720,0
1,0,2,0,0,490,45,42,137,3,33,6,303,0
0,0,4,3,0,841,102,73,140,2,66,71,529,0
0,0,0,0,0,1042,189,146,46,4,152,16,792,0
0,0,0,0,0,462,78,60,17,1,64,0,368,0
0,0,1,0,0,210,21,21,27,2,13,29,134,0
0,0,1,0,0,204,26,26,15,2,21,12,152,0
2,0,1,0,0,1353,209,149,134,14,151,79,932,0
1,1,0,0,0,890,142,116,86,4,91,49,614,0
0,0,1,0,0,247,31,27,24,2,24,31,162,0
0,0,0,0,0,2324,426,264,83,6,379,4,1812,0
1,0,2,0,0,1038,155,118,166,5,116,22,696,0
0,0,0,0,0,199,31,28,18,2,26,0,151,0
0,0,1,0,1,797,113,103,176,16,43,82,427,0
0,0,0,0,0,1085,203,142,48,4,159,17,818,0
1,0,2,0,0,1044,131,112,212,3,100,19,683,0
0,0,5,0,0,437,39,38,66,2,25,17,316,0
0,0,9,0,0,1087,124,114,175,13,61,58,731,0
0,0,0,0,0,626,100,82,26,1,76,16,485,0
0,0,5,0,0,2330,377,232,154,8,304,69,1731,0
0,0,3,0,0,530,64,55,47,3,50,43,377,0
3,1,1,0,0,1181,198,133,130,4,136,32,822,0
6,4,4,0,0,3387,519,349,288,21,368,66,2515,0
0,0,1,0,0,247,33,30,25,3,24,29,161,0
0,0,2,0,0,322,24,24,46,3,10,62,191,0
0,0,1,0,0,252,30,28,24,2,23,29,170,0
2,2,1,0,0,2486,424,263,116,22,364,10,1937,0
0,0,1,0,0,282,44,40,27,3,35,24,188,0
0,0,3,0,0,679,79,63,61,2,48,44,496,0
0,0,3,0,2,731,75,66,72,4,37,56,529,0
0,1,1,0,0,1190,216,155,68,6,167,33,874,0
1,0,3,0,0,2841,419,249,216,7,328,15,2192,0
0,0,1,0,0,197,25,23,16,1,19,12,145,0
0,0,0,0,0,369,67,55,14,1,48,6,283,0
0,0,3,0,0,337,38,36,42,1,23,12,246,0
1,1,1,0,0,2430,420,255,187,17,311,26,1798,0
1,0,3,0,0,613,59,56,152,2,41,6,397,0
0,0,0,0,0,1944,325,218,94,8,259,12,1514,0
0,0,1,0,0,589,97,86,42,5,77,6,445,0
3,0,3,0,0,1527,235,176,205,8,180,34,1054,0
0,0,3,0,0,622,75,64,55,1,50,20,473,0
0,0,6,0,0,513,39,39,84,2,16,28,363,0
0,0,1,0,0,191,26,22,14,1,18,12,140,0
0,0,1,0,0,175,16,16,22,3,12,29,109,0
1,1,0,0,0,1598,284,197,106,12,231,94,1115,0
0,0,1,0,0,514,84,75,35,6,71,27,369,0
0,0,3,0,0,1648,252,162,70,3,215,24,1302,0
0,0,1,0,0,359,59,52,18,0,54,0,283,0
0,0,1,0,0,98,5,5,22,2,2,30,42,0
0,0,4,0,0,2067,285,191,333,29,171,86,1363,0
1,1,1,0,0,781,124,88,99,7,92,2,557,0
3,0,1,0,0,611,86,79,93,8,53,19,414,0
0,0,1,0,0,5278,849,437,137,14,758,57,4235,0
0,0,0,0,0,150,33,28,4,1,32,0,114,0
2,1,1,0,0,1520,267,187,146,11,204,28,1080,0
0,0,1,0,0,189,21,21,14,2,16,12,143,0
0,0,1,0,0,313,44,41,35,2,28,24,211,0
1,1,0,0,0,207,34,29,23,0,21,0,151,0
1,1,1,0,0,1768,303,201,168,16,234,12,1286,0
0,0,1,0,0,141,13,13,22,3,7,29,78,0
0,0,0,0,0,877,163,114,40,2,150,0,675,0
1,1,2,0,0,35006,5783,2134,1139,48,4841,174,27911,0
1,0,2,0,0,1568,224,160,179,1,163,18,1148,0
0,0,9,2,0,2028,245,158,515,1,134,111,1158,0
0,1,1,0,0,1016,181,120,69,0,136,6,761,0
0,0,1,0,0,137,12,12,23,3,6,25,78,0
0,0,1,0,0,206,27,27,15,1,22,12,153,0
0,0,1,0,0,509,94,80,29,2,78,0,387,0
0,0,5,0,0,1040,124,97,119,5,85,59,739,0
0,2,0,0,0,1228,235,158,44,9,207,12,938,0
1,0,2,0,0,767,88,74,165,3,63,12,503,0
0,0,2,0,8,423,46,41,60,5,35,68,250,0
6,0,1,0,3,3912,769,398,383,36,487,37,2724,0
1,1,1,0,0,653,102,85,76,6,54,19,457,0
0,0,6,0,0,836,122,94,87,6,96,21,607,0
2,0,1,0,0,1089,169,115,94,4,125,39,788,0
4,2,1,0,0,719,97,76,124,6,54,36,463,0
1,1,1,0,0,276,31,28,66,2,24,0,180,0
1,0,4,1,0,1183,131,91,298,1,78,50,705,0
0,0,1,0,0,98,5,5,22,2,1,30,42,0
0,0,0,0,0,350,65,57,20,1,41,18,248,0
4,0,1,0,0,555,80,68,62,2,40,0,414,0
0,0,1,0,0,1847,348,221,80,9,312,30,1390,0
0,0,1,0,0,196,24,24,14,1,16,12,147,0
0,0,1,0,0,221,26,26,26,2,17,32,138,0
0,0,3,0,0,696,87,70,66,3,68,34,510,0
0,0,1,0,0,815,130,108,58,2,106,0,628,0
0,0,4,0,0,442,46,44,56,2,29,14,327,0
2,0,2,0,0,793,102,82,143,1,71,14,535,0
1,0,2,0,0,741,91,85,153,5,69,3,495,0
1,0,1,0,0,344,52,50,21,2,39,0,272,0
0,0,1,0,0,203,25,25,13,2,20,12,154,0
0,0,0,0,0,3588,673,342,154,9,564,11,2751,0
2,0,1,0,0,1433,253,165,66,7,205,16,1099,0
0,0,0,0,0,567,112,81,27,3,93,0,429,0
1,0,4,0,0,2223,360,239,105,12,304,42,1717,0
0,0,0,0,0,235,46,38,15,1,34,0,175,0
2,0,1,0,0,1406,268,168,75,12,204,9,1055,0
1,0,1,0,0,7057,1147,605,242,17,943,69,5600,0
2,0,3,0,0,1639,236,171,174,2,205,0,1230,0
2,0,3,0,0,1560,251,157,104,5,190,12,1194,0
6,0,1,0,3,3592,650,391,274,33,478,32,2637,0
1,1,3,0,0,609,77,64,100,0,46,22,411,0
0,0,0,0,0,431,75,61,18,2,62,4,335,0
0,0,2,0,0,551,80,63,94,2,70,0,378,0
0,0,0,0,0,771,143,107,53,6,113,12,564,0
1,0,2,0,0,730,90,81,172,8,55,27,442,0
0,0,5,0,0,383,37,36,58,2,19,16,273,0
1,2,0,0,0,633,116,85,65,1,79,0,453,0
0,0,1,0,0,425,77,64,28,3,60,2,319,0
0,0,0,0,0,814,165,109,55,6,114,13,582,0
0,0,4,0,0,1606,264,185,106,6,214,31,1206,0
0,1,0,0,0,1288,236,169,71,5,208,16,966,0
0,0,1,0,0,260,32,29,21,2,27,29,179,0
0,0,1,0,0,3544,501,294,106,6,397,20,2918,0
0,0,1,0,0,1113,183,134,109,2,160,0,821,0
2,1,2,0,0,593,96,73,68,14,54,0,430,0
0,0,2,0,0,158,7,7,35,3,1,30,87,0
0,0,3,0,0,806,109,84,60,5,90,36,602,0
6,0,39,0,1,13628,2012,1275,1147,189,1416,284,10186,0
0,0,6,0,10,1717,244,194,171,20,172,104,1199,0
0,0,1,0,0,3137,512,287,86,8,470,1,2539,0
0,0,2,0,0,311,33,32,38,2,20,38,203,0
0,0,1,0,0,131,13,13,20,3,8,29,70,0
0,0,2,1,0,567,74,59,103,0,54,27,364,0
0,0,0,0,0,572,102,81,24,7,62,23,424,0
5,2,1,0,0,3889,646,394,245,8,493,55,2944,0
0,0,3,0,0,1347,181,153,88,2,140,44,1035,0
1,0,2,0,0,912,119,93,198,3,88,5,591,0
4,0,4,0,0,2052,265,173,325,9,186,25,1438,0
0,0,2,0,0,414,57,53,45,4,33,30,283,0
1,1,3,0,0,909,139,109,181,1,86,16,574,0
0,0,3,0,0,548,79,71,57,5,55,29,384,0
0,0,0,0,0,549,106,92,26,2,80,15,403,0
0,0,1,0,0,258,34,33,28,2,24,29,168,0
0,0,2,0,0,158,7,7,35,3,1,30,87,0
4,0,1,0,0,453,52,45,90,2,32,18,294,0
2,0,3,0,0,778,74,61,179,2,50,16,510,0
0,0,2,0,2,562,79,56,61,3,52,46,377,0
2,0,4,0,0,1629,227,127,328,10,156,26,1049,0
1,1,2,0,0,1497,246,173,160,9,164,52,1040,0
0,0,0,0,0,946,179,119,58,21,116,8,702,0
2,0,2,0,0,658,94,77,101,10,62,14,450,0
1,0,3,0,0,919,119,97,159,2,91,6,636,0
1,0,2,0,0,927,127,112,154,3,100,8,639,0
1,17,0,0,0,2379,385,195,281,11,204,339,1375,0
2,0,0,0,0,830,134,110,63,4,85,53,581,0
3,1,1,0,0,930,144,107,109,6,112,35,643,0
0,0,1,0,0,1963,352,224,119,10,251,46,1447,0
2,0,3,0,0,765,84,72,180,2,61,16,486,0
0,0,1,0,0,1088,188,133,52,3,149,14,835,0
1,0,1,0,0,4357,743,420,171,46,625,22,3422,0
2,1,2,0,0,726,116,101,60,4,84,4,547,0
1,4,4,0,0,1326,173,105,126,2,103,93,935,0
1,3,1,0,0,1938,317,195,265,8,188,84,1273,0
0,0,0,0,0,675,117,85,32,5,96,0,527,0
1,1,3,0,0,1432,229,169,156,12,152,34,1014,0
1,0,0,0,0,887,133,105,30,1,119,5,720,0
0,0,0,0,0,3388,605,303,105,25,523,12,2667,0
1,0,2,1,0,1332,136,115,392,7,74,84,721,0
0,0,1,0,0,102,6,6,21,2,1,30,46,0
0,0,1,0,0,296,44,38,30,2,33,24,199,0
1,0,1,0,0,1021,178,117,38,2,144,11,795,0
2,0,3,0,0,653,63,62,159,6,33,30,402,0
0,1,1,0,0,2101,368,219,63,2,326,17,1654,0
0,0,0,0,0,950,162,113,46,4,122,1,742,0
0,0,1,0,0,187,19,19,21,4,12,29,119,0
1,1,2,0,0,648,109,90,60,9,78,5,475,0
0,0,1,0,0,1570,226,164,62,1,181,20,1263,0
0,0,2,0,2,192,13,13,41,3,5,37,102,0
2,2,2,0,1,2230,386,196,295,12,191,88,1462,0
0,0,1,0,0,417,63,55,31,5,44,0,324,0
1,0,1,0,0,717,127,98,62,6,82,22,507,0
0,0,0,0,0,4185,669,399,171,10,539,12,3328,0
2,2,2,0,0,850,100,84,251,7,60,23,477,0
6,5,3,0,0,2183,268,212,361,10,150,358,1197,0
1,0,2,0,0,4117,632,404,215,18,517,44,3227,0
0,0,1,0,0,243,27,26,27,2,20,29,161,0
2,3,0,0,0,578,102,64,82,0,59,0,395,0
1,1,0,0,0,1201,207,145,59,5,175,11,925,0
2,2,0,0,0,442,71,44,50,6,33,24,298,0
1,0,3,0,0,1188,167,141,193,9,112,37,792,0
2,1,1,0,0,710,120,87,47,3,96,3,541,0
3,0,3,0,0,1457,185,143,308,5,146,22,943,0
4,1,1,0,0,2578,434,259,226,4,329,44,1875,0
2,0,1,0,0,311,43,38,23,0,33,3,243,0
3,1,1,0,0,1660,305,188,158,15,219,5,1193,0
0,0,0,0,0,2868,503,284,85,9,461,5,2276,0
0,0,0,0,0,968,181,136,45,0,158,7,736,0
1,0,0,0,0,2653,445,245,65,9,376,18,2126,0
0,1,1,0,0,761,129,99,47,4,111,6,580,0
1,0,1,0,0,817,126,89,85,4,106,2,605,0
0,0,1,0,0,529,81,62,33,4,56,33,383,0
2,0,2,0,0,298,32,31,34,2,20,6,227,0
0,0,2,0,0,206,20,20,33,4,2,35,119,0
0,0,3,0,0,589,75,64,47,1,50,23,445,0
0,0,4,0,0,303,27,25,52,1,15,18,207,0
1,1,0,0,0,298,52,46,28,0,37,0,219,0
1,1,1,0,0,888,142,124,38,3,113,4,705,0
0,0,1,0,0,544,76,66,28,2,63,31,410,0
0,0,1,0,0,150,16,15,23,3,9,29,83,0
2,2,1,0,0,1187,193,151,89,7,145,8,898,0
1,1,1,0,0,1479,252,180,57,5,198,37,1132,0
0,0,1,0,0,206,27,27,15,1,22,12,153,0
1,0,2,0,0,1784,264,183,177,2,201,15,1324,0
1,1,2,0,0,1474,236,181,107,10,157,27,1105,0
3,2,1,0,7,3738,599,330,471,46,416,52,2617,0
0,2,0,0,0,1484,244,163,157,13,176,75,1009,0
0,0,2,0,0,1387,204,137,66,5,173,15,1103,0
2,0,1,0,0,490,78,68,42,4,55,6,365,0
2,0,3,0,0,2720,397,260,273,24,303,79,1972,0
2,0,1,0,0,803,135,105,47,5,108,0,622,0
0,0,23,0,4,4558,617,387,412,13,495,148,3382,0
2,0,2,0,0,444,55,46,49,0,28,5,336,0
0,0,1,0,0,886,139,110,45,1,113,14,689,0
1,1,1,0,0,843,125,103,103,2,102,0,616,0
4,0,1,0,0,1116,184,134,90,9,121,21,822,0
0,0,0,0,0,2706,522,302,78,14,461,10,2097,0
2,2,1,0,0,810,129,106,58,5,94,0,624,0
0,0,2,0,0,344,36,33,42,2,25,44,223,0
2,0,1,0,0,616,101,79,78,3,54,91,347,0
1,0,2,0,0,678,75,70,148,4,49,11,445,0
1,1,2,0,0,1013,135,109,168,6,98,23,688,0
0,0,2,0,0,1473,239,196,91,16,178,57,1087,0
0,2,0,0,0,1805,314,208,108,6,253,17,1367,0
2,0,2,0,0,1533,233,163,184,3,195,22,1095,0
2,0,3,0,0,975,113,100,196,12,64,57,610,0
0,0,1,0,0,295,44,40,27,6,32,24,201,0
0,0,1,0,0,157,14,14,23,2,7,29,92,0
1,0,1,0,0,589,87,69,84,1,69,6,413,0
1,0,3,0,0,427,33,31,156,0,17,3,236,0
0,0,0,0,0,268,48,41,24,0,35,0,197,0
3,1,1,0,0,1583,277,180,156,10,205,53,1098,0
1,1,1,0,0,1530,217,174,346,16,128,62,906,0
0,0,1,0,0,219,34,30,14,4,24,0,172,0
5,2,1,0,0,2273,410,255,230,16,267,57,1577,0
6,0,4,0,0,3014,433,229,460,13,308,12,2110,0
0,0,1,0,0,158,16,16,24,3,11,29,90,0
0,0,2,1,0,610,78,62,107,0,56,36,390,0
3,0,3,0,0,3556,530,330,186,26,363,28,2813,0
0,0,2,0,0,150,8,8,35,3,1,30,78,0
1,0,4,1,0,1238,153,112,300,1,106,46,740,0
0,0,2,0,0,462,63,55,37,6,43,33,330,0
1,0,2,0,0,1126,105,87,309,3,53,67,646,0
0,0,0,0,0,338,62,54,25,1,49,0,252,0
0,0,0,0,0,488,76,71,58,1,53,7,348,0
0,0,2,0,0,233,16,16,42,2,4,41,135,0
1,1,2,0,0,1830,353,210,138,13,236,48,1292,0
0,0,0,0,0,928,175,123,76,22,117,3,675,0
1,0,0,0,0,754,141,114,53,14,97,15,546,0
1,0,2,0,0,790,116,89,179,3,79,1,495,0
0,0,0,0,0,730,116,85,21,1,103,0,594,0
0,0,1,0,0,160,18,17,22,2,12,25,96,0
1,0,2,0,0,1770,266,182,184,0,209,20,1300,0
2,1,1,0,0,481,67,58,79,0,57,7,329,0
0,0,0,0,0,697,126,110,33,1,103,5,534,0
1,1,1,0,0,943,143,120,139,8,79,22,640,0
1,1,1,0,0,730,127,105,99,10,69,19,486,0
3,0,1,0,0,776,99,81,144,4,59,35,499,0
0,0,1,0,0,229,24,23,23,2,13,29,154,0
0,0,1,0,0,149,14,14,20,2,7,29,87,0
0,0,0,0,0,2474,420,292,94,7,349,0,1961,0
1,0,0,0,0,707,106,99,77,4,69,103,422,0
1,1,2,0,0,1449,235,174,168,18,146,30,1017,0
1,0,2,0,0,1106,163,126,178,7,132,0,766,0
0,0,4,0,0,467,49,46,70,2,32,31,318,0
5,0,2,0,0,905,146,88,95,4,81,10,655,0
1,1,3,0,0,903,137,111,131,1,74,19,617,0
0,0,1,0,0,200,27,27,15,1,21,17,142,0
1,0,2,0,0,619,43,41,150,2,28,12,415,0
0,0,1,0,0,726,126,91,43,6,84,5,553,0
0,0,2,0,0,146,7,7,35,4,1,30,75,0
0,0,2,0,2,435,64,56,44,5,48,39,289,0
0,0,0,0,0,635,98,84,65,2,65,33,440,0
0,0,4,0,1,373,41,37,53,1,32,17,263,0
1,0,1,0,0,541,72,62,73,3,59,0,397,0
0,0,7,0,0,743,60,53,125,2,32,120,439,0
